Row_ID,Slice_Type,5QI_Class,Resource_Type,QoS_Priority,Use_Case,Device_Type,Packet_Delay_Budget_ms,Packet_Loss_Rate,Throughput_Mbps,Guaranteed_Bit_Rate_Mbps,Bandwidth_MHz,Signal_Strength_dBm,SNR_dB,Jitter_ms,Network_Load_Percent,Duration_s,Modulation_Type,Num_UEs
1389,mMTC,90,Non-GBR,58,Asset Tracking,Asset Tracker,366.577,6.178603362467011e-05,0.054346,0.0,10,-71.79,25.15,22.0095,55.47,115.54,BPSK,279
1390,mMTC,93,Non-GBR,59,Smart Metering,NB-IoT Module,367.6001,8.079703008757418e-05,0.053157,0.0,5,-72.67,23.98,29.7513,58.72,42.8,BPSK,297
1391,mMTC,87,Non-GBR,62,Fleet Management,IoT Sensor,376.9063,0.00011190373939224021,0.05793,0.0,1,-73.27,25.05,15.0996,50.65,45.87,BPSK,256
1392,mMTC,91,Non-GBR,63,Fleet Management,NB-IoT Module,359.5701,8.089191198827588e-05,0.059325,0.0,10,-71.14,24.1,14.8794,54.68,4.46,BPSK,274
1393,mMTC,87,Non-GBR,62,Smart Parking,IoT Sensor,345.8086,7.145609397270646e-05,0.061795,0.0,1,-69.45,24.69,14.3159,56.44,115.77,BPSK,285
1394,mMTC,89,Non-GBR,56,Smart Parking,Asset Tracker,331.6303,5.278089309540164e-05,0.059233,0.0,5,-71.38,25.08,30.6296,52.36,34.64,BPSK,263
1395,mMTC,88,Non-GBR,59,Fleet Management,Smart Meter,318.7779,5.668769057207932e-05,0.061942,0.0,1,-71.32,26.7,11.26,52.53,31.25,BPSK,265
1396,mMTC,92,Non-GBR,60,Smart Parking,NB-IoT Module,303.4532,5.546266653169086e-05,0.061463,0.0,5,-65.6,27.91,26.129,43.89,116.17,BPSK,223
1397,mMTC,91,Non-GBR,55,Smart Parking,IoT Sensor,313.6474,6.359665841790816e-05,0.061661,0.0,5,-69.31,27.76,14.5375,44.92,84.16,BPSK,227
1398,mMTC,91,Non-GBR,64,Fleet Management,NB-IoT Module,315.8532,7.58716720301858e-05,0.065227,0.0,5,-69.52,23.69,19.8325,51.14,4.97,BPSK,259
1399,mMTC,90,Non-GBR,55,Smart Parking,Asset Tracker,331.98,8.682624961428521e-05,0.061592,0.0,10,-68.7,26.25,31.245,48.84,113.56,BPSK,245
1400,mMTC,88,Non-GBR,62,Fleet Management,Smart Meter,330.2382,6.521354447313616e-05,0.063659,0.0,10,-69.64,26.1,23.4521,46.55,40.43,BPSK,233
1401,mMTC,88,Non-GBR,62,Fleet Management,IoT Sensor,303.1564,6.832208168463991e-05,0.064062,0.0,1,-67.31,24.69,13.5536,43.36,102.0,BPSK,220
1402,mMTC,87,Non-GBR,57,Environmental Monitoring,Environmental Probe,315.7849,5.233065855845623e-05,0.062874,0.0,10,-66.84,24.26,15.7533,44.09,22.33,BPSK,223
1403,mMTC,89,Non-GBR,59,Smart Parking,Asset Tracker,296.8178,7.788526071533065e-05,0.059628,0.0,10,-67.7,24.68,28.0289,47.53,98.54,BPSK,239
1404,mMTC,88,Non-GBR,57,Asset Tracking,NB-IoT Module,307.4207,7.518071455758463e-05,0.059008,0.0,1,-66.18,24.3,18.4145,41.08,69.38,BPSK,209
1405,mMTC,93,Non-GBR,63,Smart Parking,Smart Meter,304.338,6.048624351508402e-05,0.056961,0.0,5,-72.67,23.66,21.6351,42.54,8.83,BPSK,215
1406,mMTC,89,Non-GBR,61,Smart Metering,Smart Meter,313.7346,5.811879216078043e-05,0.060199,0.0,5,-70.65,26.59,19.5128,41.52,57.13,BPSK,210
1407,mMTC,91,Non-GBR,62,Fleet Management,IoT Sensor,300.2451,6.445092945969975e-05,0.060178,0.0,1,-68.34,26.39,16.961,36.56,85.64,BPSK,185
1408,mMTC,93,Non-GBR,64,Smart Parking,NB-IoT Module,315.9879,7.776453159316121e-05,0.058202,0.0,10,-68.76,26.46,14.4184,35.84,64.73,BPSK,181
1409,mMTC,90,Non-GBR,55,Fleet Management,Environmental Probe,320.6648,0.00010183862731641108,0.054586,0.0,1,-69.69,27.27,25.0226,41.24,53.84,BPSK,208
1410,mMTC,87,Non-GBR,57,Environmental Monitoring,Environmental Probe,319.1366,0.00010280063820700995,0.053912,0.0,1,-65.7,25.96,25.6193,37.42,80.56,BPSK,189
1411,mMTC,93,Non-GBR,61,Environmental Monitoring,NB-IoT Module,300.8607,9.634956263878423e-05,0.057551,0.0,10,-66.33,27.97,14.815,32.71,64.81,BPSK,167
1412,mMTC,93,Non-GBR,57,Smart Parking,NB-IoT Module,328.3316,0.00010979772143475858,0.057796,0.0,1,-66.85,25.6,27.984,32.87,81.51,BPSK,168
1413,mMTC,92,Non-GBR,57,Smart Parking,IoT Sensor,317.1653,0.00012255554946826602,0.057238,0.0,10,-66.43,25.89,28.487,29.9,81.63,BPSK,151
1414,mMTC,92,Non-GBR,63,Fleet Management,NB-IoT Module,323.2067,0.0001222461797779264,0.061424,0.0,10,-67.82,26.51,30.526,35.11,21.46,BPSK,179
1415,mMTC,92,Non-GBR,59,Fleet Management,IoT Sensor,312.6163,0.00013852777375142296,0.059662,0.0,1,-66.53,30.16,12.9063,30.21,80.15,BPSK,153
1416,mMTC,93,Non-GBR,61,Smart Metering,NB-IoT Module,360.6987,0.00011905085695684824,0.057143,0.0,5,-63.09,29.0,18.4947,29.31,90.94,BPSK,150
1417,mMTC,90,Non-GBR,56,Asset Tracking,Asset Tracker,356.0428,0.00011607074517153599,0.057996,0.0,10,-69.85,28.49,32.1239,31.62,102.73,BPSK,161
1418,mMTC,89,Non-GBR,55,Fleet Management,IoT Sensor,341.621,7.840037789873904e-05,0.058721,0.0,5,-62.08,25.63,14.9964,23.13,118.3,BPSK,117
1419,mMTC,90,Non-GBR,57,Fleet Management,Environmental Probe,345.4505,0.00010427721740693762,0.056784,0.0,10,-60.84,27.5,10.4474,27.14,83.9,BPSK,139
1420,mMTC,92,Non-GBR,59,Smart Parking,NB-IoT Module,350.096,9.477010743211083e-05,0.054573,0.0,5,-62.73,28.6,31.844,26.3,105.81,BPSK,134
1421,mMTC,91,Non-GBR,58,Asset Tracking,Environmental Probe,349.2364,0.00012334340058137692,0.058267,0.0,1,-66.9,30.67,18.4577,24.58,78.37,BPSK,125
1422,mMTC,90,Non-GBR,57,Environmental Monitoring,Asset Tracker,339.6286,0.00010658270758847745,0.056669,0.0,10,-65.55,25.18,20.0431,22.9,102.48,BPSK,118
1423,mMTC,88,Non-GBR,56,Asset Tracking,Smart Meter,340.8659,0.0001118258640242774,0.052725,0.0,1,-62.24,28.94,20.8758,21.54,12.15,BPSK,110
1424,mMTC,91,Non-GBR,61,Environmental Monitoring,Asset Tracker,335.0856,0.00011145426887748135,0.053446,0.0,1,-65.23,29.23,29.9497,23.65,41.38,BPSK,119
1425,mMTC,91,Non-GBR,64,Fleet Management,IoT Sensor,331.1706,9.846583558249595e-05,0.055775,0.0,1,-64.8,28.79,17.7681,18.92,20.88,BPSK,96
1426,mMTC,88,Non-GBR,64,Asset Tracking,IoT Sensor,319.3987,0.00010776060105857387,0.055003,0.0,10,-64.52,25.81,29.5315,21.6,62.72,BPSK,109
1427,mMTC,90,Non-GBR,61,Asset Tracking,Smart Meter,301.3111,0.00013512034481872554,0.056128,0.0,1,-65.97,28.52,22.0517,18.63,49.98,BPSK,96
1428,mMTC,88,Non-GBR,63,Environmental Monitoring,Environmental Probe,311.0519,0.00018122475089579214,0.053084,0.0,1,-63.87,28.84,20.8125,18.02,25.58,BPSK,94
1429,mMTC,87,Non-GBR,58,Asset Tracking,Environmental Probe,319.588,0.00019348587017812844,0.054646,0.0,10,-66.27,28.34,16.872,19.28,30.52,BPSK,97
1430,mMTC,89,Non-GBR,57,Fleet Management,Environmental Probe,334.1869,0.00014303710347350856,0.051977,0.0,1,-61.84,27.33,15.7268,16.43,0.89,BPSK,86
1431,mMTC,92,Non-GBR,62,Smart Metering,IoT Sensor,331.7058,0.00010576660138417667,0.05282,0.0,10,-65.88,26.69,24.4414,20.97,85.55,BPSK,106
1432,mMTC,91,Non-GBR,57,Environmental Monitoring,Smart Meter,325.658,0.00012958107815213193,0.054654,0.0,1,-63.1,29.08,19.9572,16.01,103.02,BPSK,83
1433,mMTC,88,Non-GBR,56,Fleet Management,IoT Sensor,307.0031,0.00010453296704387359,0.054501,0.0,5,-64.66,27.1,28.7773,18.86,53.33,BPSK,95
1434,mMTC,87,Non-GBR,60,Smart Parking,NB-IoT Module,307.4213,0.00011647139880721572,0.050996,0.0,1,-61.78,27.75,19.8025,12.74,26.49,BPSK,66
1435,mMTC,93,Non-GBR,61,Fleet Management,Environmental Probe,312.4198,0.00011721635169534378,0.048087,0.0,5,-60.76,28.59,20.5652,12.0,0.59,BPSK,61
1436,mMTC,88,Non-GBR,55,Environmental Monitoring,Asset Tracker,289.8989,0.00014662422327275856,0.052537,0.0,10,-61.43,29.24,17.1535,10.0,28.34,BPSK,53
1437,mMTC,89,Non-GBR,61,Environmental Monitoring,Asset Tracker,306.8361,0.00015383571376253137,0.050378,0.0,5,-63.72,30.4,26.1573,11.6,60.3,BPSK,62
1438,mMTC,90,Non-GBR,64,Fleet Management,NB-IoT Module,299.0449,0.00014526601662458996,0.052336,0.0,10,-63.48,27.03,17.8646,11.78,66.85,BPSK,60
1439,mMTC,92,Non-GBR,56,Environmental Monitoring,IoT Sensor,299.0664,0.0002030504619823506,0.052345,0.0,1,-57.71,26.84,14.6106,12.13,94.55,BPSK,63
1440,mMTC,91,Non-GBR,60,Fleet Management,Smart Meter,308.8456,0.00021704575897540173,0.049507,0.0,5,-60.79,28.08,27.9018,13.44,51.02,BPSK,70
1441,mMTC,87,Non-GBR,55,Fleet Management,Smart Meter,309.2739,0.00021905023583790832,0.048233,0.0,1,-62.93,26.03,22.1991,12.7,11.83,BPSK,64
1442,mMTC,89,Non-GBR,55,Smart Metering,IoT Sensor,326.7303,0.00017582069494477827,0.052693,0.0,5,-63.89,29.51,23.3304,13.73,37.59,BPSK,72
1443,mMTC,91,Non-GBR,56,Environmental Monitoring,Environmental Probe,330.7299,0.0001330240440176493,0.060918,0.0,10,-64.88,26.01,24.0631,10.0,23.76,BPSK,54
1444,mMTC,87,Non-GBR,57,Asset Tracking,Asset Tracker,324.604,0.00012254654765668147,0.058354,0.0,10,-59.74,30.06,26.0718,10.0,11.17,BPSK,51
1445,mMTC,93,Non-GBR,59,Fleet Management,Environmental Probe,284.0402,9.074004053252738e-05,0.055962,0.0,10,-63.42,30.66,14.7459,10.0,24.13,BPSK,54
1446,mMTC,91,Non-GBR,58,Asset Tracking,Asset Tracker,300.9864,8.651769360105228e-05,0.050759,0.0,10,-59.89,29.39,9.7427,10.0,14.1,BPSK,52
1447,mMTC,87,Non-GBR,62,Smart Metering,Asset Tracker,289.0884,0.00010203017392686256,0.046269,0.0,1,-61.07,25.85,25.076,13.63,100.82,BPSK,71
1448,mMTC,93,Non-GBR,55,Environmental Monitoring,IoT Sensor,303.2931,0.00012196195538050253,0.044395,0.0,1,-59.29,29.16,11.8355,10.0,15.87,BPSK,51
1449,mMTC,90,Non-GBR,63,Fleet Management,IoT Sensor,310.3168,0.00011181938820009268,0.043794,0.0,1,-60.48,27.8,24.989,10.0,68.6,BPSK,54
1450,mMTC,89,Non-GBR,57,Fleet Management,NB-IoT Module,307.7479,0.00018948421999757332,0.044292,0.0,1,-62.51,27.15,11.0057,10.44,39.27,BPSK,54
1451,mMTC,90,Non-GBR,60,Smart Parking,Asset Tracker,319.4378,0.0002218868305411254,0.046466,0.0,1,-61.97,29.87,17.9753,10.0,20.14,BPSK,52
1452,mMTC,91,Non-GBR,63,Environmental Monitoring,Asset Tracker,323.6027,0.00020053869735740123,0.047101,0.0,10,-61.95,30.15,11.1358,10.0,81.2,BPSK,54
1453,mMTC,93,Non-GBR,61,Asset Tracking,Asset Tracker,324.6225,0.00022763984477143279,0.048817,0.0,1,-62.54,30.93,21.6052,10.0,26.64,BPSK,54
1454,mMTC,89,Non-GBR,62,Smart Metering,IoT Sensor,300.9021,0.00018536128934134132,0.046935,0.0,1,-65.25,28.57,22.7842,10.0,53.78,BPSK,51
1455,mMTC,92,Non-GBR,61,Asset Tracking,Asset Tracker,302.9999,0.0001803723710357698,0.046655,0.0,1,-66.31,29.26,12.7261,10.0,34.68,BPSK,54
1456,mMTC,92,Non-GBR,55,Asset Tracking,IoT Sensor,289.286,0.00015724768988272395,0.045645,0.0,10,-60.48,31.5,16.204,10.0,107.23,BPSK,51
1457,mMTC,87,Non-GBR,57,Asset Tracking,NB-IoT Module,280.0775,0.00011913846699688067,0.042491,0.0,10,-62.36,32.14,26.6401,10.0,103.41,BPSK,53
1458,mMTC,90,Non-GBR,58,Asset Tracking,Environmental Probe,281.5283,0.00012868746842374665,0.038004,0.0,10,-60.08,30.62,17.164,10.0,81.79,BPSK,52
1459,mMTC,87,Non-GBR,59,Environmental Monitoring,Smart Meter,304.5837,0.00012471529752615369,0.037414,0.0,10,-62.76,28.48,26.2484,10.0,47.47,BPSK,51
1460,mMTC,90,Non-GBR,56,Environmental Monitoring,Environmental Probe,309.8516,0.00012299062881774396,0.032344,0.0,1,-62.0,29.01,29.4058,10.0,57.17,BPSK,52
1461,mMTC,90,Non-GBR,63,Smart Parking,Smart Meter,314.8565,0.00011937587302414462,0.031368,0.0,1,-60.14,28.73,30.9202,10.0,17.59,BPSK,53
1462,mMTC,88,Non-GBR,60,Smart Parking,Smart Meter,322.9303,9.904635028253232e-05,0.034695,0.0,5,-58.89,30.06,29.9946,10.0,33.46,BPSK,54
1463,mMTC,88,Non-GBR,62,Smart Parking,Smart Meter,309.6606,0.00013286325757191596,0.036572,0.0,1,-62.65,27.76,16.17,10.07,61.03,BPSK,51
1464,mMTC,87,Non-GBR,60,Environmental Monitoring,NB-IoT Module,290.6116,0.00013442974263595654,0.037734,0.0,10,-64.0,29.48,28.2998,10.0,73.91,BPSK,54
1465,mMTC,89,Non-GBR,56,Fleet Management,Environmental Probe,273.2415,0.00012351469987341947,0.041582,0.0,10,-59.57,29.49,23.7358,10.0,38.57,BPSK,52
1466,mMTC,92,Non-GBR,57,Smart Metering,Asset Tracker,283.166,9.461839601085712e-05,0.040042,0.0,1,-62.57,29.58,25.0892,10.0,53.6,BPSK,51
1467,mMTC,87,Non-GBR,60,Fleet Management,Smart Meter,300.1731,0.0001233471031444024,0.042223,0.0,5,-62.97,27.47,9.324,10.0,72.62,BPSK,53
1468,mMTC,87,Non-GBR,56,Smart Parking,Smart Meter,313.1088,0.0001424226092779515,0.040317,0.0,10,-63.04,29.25,30.3079,11.21,118.27,BPSK,59
1469,mMTC,88,Non-GBR,61,Smart Parking,IoT Sensor,302.3145,0.0001365432442561151,0.041372,0.0,5,-63.44,31.65,25.5354,10.0,71.58,BPSK,54
1470,mMTC,92,Non-GBR,58,Asset Tracking,Environmental Probe,319.9175,0.00010382631223092317,0.041922,0.0,10,-60.45,28.31,26.7956,10.0,91.01,BPSK,53
1471,mMTC,90,Non-GBR,60,Smart Parking,IoT Sensor,342.2505,0.00014030237983981992,0.042488,0.0,10,-64.68,29.39,12.2206,10.0,14.12,BPSK,53
1472,mMTC,93,Non-GBR,60,Smart Parking,IoT Sensor,343.1601,0.00012596038710064442,0.041447,0.0,1,-62.09,26.09,15.8814,11.49,86.89,BPSK,61
1473,mMTC,89,Non-GBR,61,Smart Parking,Environmental Probe,354.1755,0.00010826424227050686,0.042292,0.0,10,-61.5,29.38,34.4819,10.0,33.92,BPSK,54
1474,mMTC,87,Non-GBR,58,Smart Parking,NB-IoT Module,356.6321,0.00010627155074441882,0.04317,0.0,5,-64.32,28.76,23.198,15.63,31.59,BPSK,79
1475,mMTC,93,Non-GBR,62,Environmental Monitoring,Smart Meter,344.3491,0.0001130466928210012,0.03931,0.0,5,-58.83,29.17,19.9206,10.0,70.4,BPSK,51
1476,mMTC,87,Non-GBR,63,Fleet Management,Asset Tracker,330.2486,0.0001079881958282529,0.041692,0.0,1,-61.25,29.57,29.3247,15.25,89.3,BPSK,80
1477,mMTC,91,Non-GBR,56,Smart Parking,Environmental Probe,306.642,5.733137588625162e-05,0.03847,0.0,10,-62.91,28.58,11.074,10.0,72.01,BPSK,52
1478,mMTC,92,Non-GBR,59,Fleet Management,Asset Tracker,301.7764,6.41734462977925e-05,0.036593,0.0,5,-62.21,30.76,17.8609,10.0,24.02,BPSK,52
1479,mMTC,92,Non-GBR,59,Asset Tracking,Asset Tracker,300.5655,8.02193754260752e-05,0.037762,0.0,1,-60.42,27.57,16.9216,11.04,46.42,BPSK,56
1480,mMTC,91,Non-GBR,58,Smart Metering,IoT Sensor,300.6218,6.990073169181196e-05,0.039611,0.0,5,-62.89,30.64,16.3808,15.26,89.01,BPSK,77
1481,mMTC,90,Non-GBR,60,Fleet Management,Environmental Probe,301.1127,9.72720686511557e-05,0.040203,0.0,1,-59.38,29.23,15.5189,10.92,39.88,BPSK,58
1482,mMTC,88,Non-GBR,62,Environmental Monitoring,Asset Tracker,275.3527,0.0001146619289882461,0.040937,0.0,5,-61.08,28.79,12.3097,11.04,56.94,BPSK,57
1483,mMTC,93,Non-GBR,58,Smart Metering,NB-IoT Module,292.6026,0.00012296767195907446,0.037871,0.0,10,-62.8,26.2,12.3197,16.51,17.27,BPSK,86
1484,mMTC,91,Non-GBR,62,Fleet Management,Environmental Probe,307.7239,9.951509689867014e-05,0.036765,0.0,5,-62.73,26.72,23.0265,16.12,35.4,BPSK,81
1485,mMTC,91,Non-GBR,57,Fleet Management,NB-IoT Module,312.8277,0.00010482183722279807,0.031975,0.0,5,-56.14,29.31,29.5177,12.2,112.81,BPSK,64
1486,mMTC,93,Non-GBR,58,Fleet Management,Smart Meter,298.5011,0.00011127355138937993,0.030699,0.0,1,-64.56,27.66,19.5875,12.62,90.1,BPSK,66
1487,mMTC,89,Non-GBR,64,Environmental Monitoring,Asset Tracker,306.4918,0.00010821091498463132,0.028526,0.0,1,-65.84,29.67,15.5876,18.26,105.96,BPSK,94
1488,mMTC,92,Non-GBR,58,Asset Tracking,IoT Sensor,307.5335,0.00012631813724148857,0.030033,0.0,1,-62.78,29.28,12.6523,11.49,62.4,BPSK,61
1489,mMTC,90,Non-GBR,62,Smart Parking,NB-IoT Module,315.3662,0.00011492946432754824,0.03714,0.0,5,-61.24,25.84,27.7869,20.25,97.93,BPSK,103
1490,mMTC,93,Non-GBR,62,Asset Tracking,Environmental Probe,334.4571,0.00010751012782856482,0.039159,0.0,1,-68.87,29.17,32.7783,19.73,84.46,BPSK,99
1491,mMTC,91,Non-GBR,58,Smart Metering,IoT Sensor,327.4854,9.42683141053231e-05,0.033332,0.0,10,-66.1,28.61,17.8286,11.45,56.29,BPSK,59
1492,mMTC,90,Non-GBR,56,Fleet Management,Environmental Probe,327.5856,8.736609243676369e-05,0.030166,0.0,1,-64.6,28.03,16.4993,18.99,4.23,BPSK,96
1493,mMTC,88,Non-GBR,61,Environmental Monitoring,Asset Tracker,314.1568,8.637389935313069e-05,0.027991,0.0,1,-58.49,30.2,22.6521,13.67,28.05,BPSK,69
1494,mMTC,91,Non-GBR,57,Smart Parking,NB-IoT Module,325.3838,8.494305216267116e-05,0.024971,0.0,10,-63.28,26.24,27.4211,16.66,117.34,BPSK,85
1495,mMTC,89,Non-GBR,56,Asset Tracking,NB-IoT Module,332.2381,8.301366032737901e-05,0.026057,0.0,1,-66.21,26.37,20.5583,19.43,78.82,BPSK,100
1496,mMTC,91,Non-GBR,64,Asset Tracking,Smart Meter,331.596,0.00010064204463949738,0.028227,0.0,1,-61.92,28.71,24.573,17.82,102.75,BPSK,90
1497,mMTC,87,Non-GBR,57,Smart Metering,Environmental Probe,317.8506,0.00013263610090012264,0.026239,0.0,5,-62.47,24.56,25.4784,28.95,81.12,BPSK,147
1498,mMTC,89,Non-GBR,57,Environmental Monitoring,NB-IoT Module,310.6837,0.00010124979773065748,0.027195,0.0,5,-66.39,26.53,30.2113,25.57,115.72,BPSK,131
1499,mMTC,91,Non-GBR,60,Smart Parking,NB-IoT Module,291.5696,0.00013277116905446965,0.029087,0.0,1,-64.64,28.69,12.1155,27.76,82.4,BPSK,141
1500,mMTC,89,Non-GBR,60,Asset Tracking,NB-IoT Module,289.2211,0.00014530767694490742,0.031864,0.0,10,-64.47,27.44,28.8691,23.93,110.71,BPSK,123
1501,mMTC,92,Non-GBR,59,Smart Metering,Smart Meter,304.4114,0.00011786032775676299,0.03284,0.0,1,-63.88,25.43,17.4887,25.12,110.45,BPSK,129
1502,mMTC,88,Non-GBR,57,Smart Parking,Asset Tracker,313.7605,0.00010874588107464479,0.034077,0.0,1,-67.01,27.24,25.2966,30.46,8.7,BPSK,153
1503,mMTC,89,Non-GBR,62,Fleet Management,IoT Sensor,317.9104,0.00011343897767679746,0.034182,0.0,1,-64.28,26.62,22.2757,27.7,103.13,BPSK,141
1504,mMTC,89,Non-GBR,64,Smart Parking,NB-IoT Module,337.3444,8.237387112586505e-05,0.031803,0.0,5,-64.11,26.06,21.6126,28.91,13.72,BPSK,147
1505,mMTC,91,Non-GBR,57,Smart Metering,NB-IoT Module,338.0336,8.297651356305792e-05,0.030301,0.0,10,-63.58,32.83,26.6591,25.02,28.31,BPSK,128
1506,mMTC,93,Non-GBR,64,Fleet Management,NB-IoT Module,328.1234,9.348118639556608e-05,0.02768,0.0,10,-68.38,28.29,18.9336,25.68,40.08,BPSK,129
1507,mMTC,91,Non-GBR,57,Fleet Management,NB-IoT Module,319.4777,8.216514327056658e-05,0.032481,0.0,10,-68.84,26.59,12.4046,29.88,37.31,BPSK,153
1508,mMTC,90,Non-GBR,57,Asset Tracking,NB-IoT Module,318.3597,6.40525870555746e-05,0.029116,0.0,5,-67.55,28.26,20.4459,30.88,74.26,BPSK,158
1509,mMTC,88,Non-GBR,59,Environmental Monitoring,IoT Sensor,314.222,7.008801470748031e-05,0.032285,0.0,5,-64.95,26.82,20.9065,27.43,85.24,BPSK,141
1510,mMTC,88,Non-GBR,55,Smart Parking,Environmental Probe,328.5991,0.00010985669815665314,0.028925,0.0,1,-65.31,26.01,14.5021,32.14,95.97,BPSK,161
1511,mMTC,90,Non-GBR,63,Fleet Management,Smart Meter,332.9851,9.525083595860953e-05,0.031612,0.0,5,-67.72,27.64,31.7979,28.05,67.04,BPSK,141
1512,mMTC,92,Non-GBR,64,Asset Tracking,NB-IoT Module,328.3821,8.44191422449655e-05,0.034385,0.0,1,-65.83,27.52,15.0804,32.39,7.64,BPSK,163
1513,mMTC,88,Non-GBR,62,Smart Parking,NB-IoT Module,324.4858,8.302875420933816e-05,0.037168,0.0,5,-63.84,28.52,19.0298,28.66,37.46,BPSK,146
1514,mMTC,88,Non-GBR,61,Environmental Monitoring,Asset Tracker,334.7916,0.00011337030165688925,0.034028,0.0,1,-66.18,28.38,13.6746,37.58,53.54,BPSK,191
1515,mMTC,91,Non-GBR,60,Environmental Monitoring,Smart Meter,345.9533,8.23696117840296e-05,0.03435,0.0,5,-67.57,28.45,23.3538,33.27,46.79,BPSK,168
1516,mMTC,88,Non-GBR,64,Smart Metering,Environmental Probe,320.5319,9.71540495188282e-05,0.03269,0.0,10,-67.28,28.01,16.5185,32.72,68.16,BPSK,165
1517,mMTC,90,Non-GBR,58,Environmental Monitoring,NB-IoT Module,320.123,8.939041275654221e-05,0.030543,0.0,1,-68.99,28.24,20.5676,31.96,91.31,BPSK,162
1518,mMTC,87,Non-GBR,57,Asset Tracking,Environmental Probe,323.0005,8.440341695623246e-05,0.031023,0.0,5,-62.97,28.55,14.7686,32.25,69.08,BPSK,162
1519,mMTC,89,Non-GBR,63,Smart Metering,Smart Meter,331.7908,7.151275144140142e-05,0.033335,0.0,5,-66.62,27.28,11.2027,37.85,113.76,BPSK,191
1520,mMTC,87,Non-GBR,62,Smart Parking,Smart Meter,334.0077,7.111148968055163e-05,0.031758,0.0,1,-71.25,23.61,28.239,40.11,115.05,BPSK,201
1521,mMTC,92,Non-GBR,61,Smart Metering,NB-IoT Module,339.3556,6.183054895046162e-05,0.032709,0.0,5,-65.62,26.71,25.4096,40.35,44.26,BPSK,202
1522,mMTC,88,Non-GBR,59,Smart Parking,Environmental Probe,336.266,5.927522390963274e-05,0.030406,0.0,10,-67.16,27.83,18.1085,42.36,97.01,BPSK,214
1523,mMTC,90,Non-GBR,59,Asset Tracking,IoT Sensor,327.2509,4.007641815268553e-05,0.02809,0.0,1,-66.4,24.4,10.9055,43.94,63.44,BPSK,221
1524,mMTC,90,Non-GBR,60,Smart Metering,Asset Tracker,338.7841,3.2495950136502936e-05,0.027901,0.0,1,-69.53,25.2,30.6905,42.07,119.39,BPSK,214
1525,mMTC,90,Non-GBR,61,Smart Parking,Asset Tracker,347.6913,3.956831618563302e-05,0.027872,0.0,1,-68.47,26.09,14.5633,38.18,81.65,BPSK,192
1526,mMTC,89,Non-GBR,55,Smart Metering,Smart Meter,353.298,5.580125947735141e-05,0.030161,0.0,1,-69.76,26.22,33.617,40.68,33.0,BPSK,207
1527,mMTC,88,Non-GBR,56,Smart Parking,Environmental Probe,358.6929,0.00010850082774148893,0.027291,0.0,1,-62.54,25.78,22.7776,33.87,85.31,BPSK,173
1528,mMTC,88,Non-GBR,64,Environmental Monitoring,Asset Tracker,343.0356,0.00012739294509231687,0.033361,0.0,10,-69.6,25.78,18.4646,43.01,32.6,BPSK,216
1529,mMTC,92,Non-GBR,57,Smart Parking,IoT Sensor,335.8973,0.00011255172087176846,0.028626,0.0,1,-70.31,26.57,27.5178,41.99,1.92,BPSK,213
1530,mMTC,92,Non-GBR,56,Environmental Monitoring,NB-IoT Module,350.5723,7.700153184823199e-05,0.029638,0.0,10,-70.65,22.31,32.0349,46.76,90.48,BPSK,236
1531,mMTC,90,Non-GBR,55,Smart Metering,NB-IoT Module,351.9608,8.776083680775979e-05,0.0292,0.0,10,-68.68,26.1,19.6922,40.16,56.81,BPSK,202
1532,mMTC,90,Non-GBR,55,Asset Tracking,IoT Sensor,350.2232,6.82185727918947e-05,0.027904,0.0,10,-65.76,24.99,20.493,44.34,47.31,BPSK,222
1533,mMTC,88,Non-GBR,60,Smart Metering,Smart Meter,344.3864,6.15545438953567e-05,0.027972,0.0,1,-67.48,23.42,20.7738,40.17,84.98,BPSK,201
1534,mMTC,88,Non-GBR,58,Asset Tracking,NB-IoT Module,358.5047,7.681235748968112e-05,0.030135,0.0,10,-66.18,26.52,33.9011,43.23,64.41,BPSK,220
1535,mMTC,90,Non-GBR,60,Fleet Management,Smart Meter,332.5814,8.369813187515238e-05,0.032348,0.0,1,-67.23,26.57,26.1008,39.02,72.22,BPSK,196
1536,mMTC,91,Non-GBR,63,Smart Parking,Environmental Probe,338.2955,7.205509211235652e-05,0.031604,0.0,10,-70.03,25.41,16.0133,48.34,103.79,BPSK,244
1537,mMTC,92,Non-GBR,55,Asset Tracking,Smart Meter,338.4358,5.473094710188149e-05,0.032333,0.0,1,-71.64,26.14,14.5358,47.77,47.5,BPSK,241
1538,mMTC,88,Non-GBR,61,Fleet Management,Asset Tracker,323.5526,6.11821151333642e-05,0.028786,0.0,5,-65.52,26.13,14.9241,43.52,57.84,BPSK,218
1539,mMTC,88,Non-GBR,57,Smart Parking,Environmental Probe,346.5294,6.903753479029732e-05,0.028625,0.0,5,-67.23,24.29,16.7892,46.04,117.63,BPSK,231
1540,mMTC,88,Non-GBR,64,Environmental Monitoring,Smart Meter,313.158,9.521469420776099e-05,0.029924,0.0,10,-66.97,26.52,14.4406,45.68,18.71,BPSK,231
1541,mMTC,89,Non-GBR,59,Environmental Monitoring,Asset Tracker,319.9046,6.051873528748084e-05,0.024324,0.0,5,-66.95,26.94,24.3433,44.02,104.84,BPSK,224
